Material Number,Plant,Doc Number,Item,Consign,Sched Line,Sched Quantity,Outstand Qty,Msg/ASN/Ship,Stat. Date,Delv. Date,Confirmed,Resch. Date,Ship To,Confirmation Comment,Buyer Email
3012535 ,0001,5500090543,00010, ,0001, 5.000 , 5.000 ,Not Auth - ASN,2017/07/26,2017/07/26,YES, , ,Stock (F29961-1) ,rishi.paupiah@accenture.com
3012535 ,0032,5500066216,00010, ,0022, 8.000 , 8.000 ,Not Auth - ASN,2017/07/16,2017/07/16,YES, , ,Stock (F29961-1) ,rishi.paupiah@accenture.com
3016410 ,0001,5500058898,00010, ,0114, 3.000 , 3.000 ,Not Auth - ASN,2017/06/22,2017/06/22,YES, , ,Stock + WIP (F31851) ,rishi.paupiah@accenture.com
3016410 ,0001,5500058898,00010, ,0115, 3.000 , 3.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES, , ,WIP (F31851) ,rishi.paupiah@accenture.com
3016410 ,0001,5500058898,00010, ,0116, 7.000 , 7.000 ,Not Auth - ASN,2017/07/26,2017/07/26,YES, , ,WIP (F31852) ,rishi.paupiah@accenture.com
3016410 ,0032,5500058899,00010, ,0109, 20.000 , 20.000 ,<== Ship ,2017/06/05, ,YES, , ,#1032516 ,rishi.paupiah@accenture.com
3016410 ,0032,5500058899,00010, ,0111, 23.000 , 23.000 ,Not Auth - ASN,2017/06/22,2017/06/22,YES, , ,WIP (F31851) ,rishi.paupiah@accenture.com
3016410 ,0032,5500058899,00010, ,0112, 8.000 , 8.000 ,Not Auth - ASN,2017/07/12,2017/07/12,YES, , ,WIP (F31851) ,rishi.paupiah@accenture.com
3016410 ,0032,5500058899,00010, ,0114, 18.000 , 18.000 ,Not Auth - ASN,2017/07/23,2017/07/23,YES, , ,WIP (F31851) ,rishi.paupiah@accenture.com
3017104C0665 ,0001,5500065922,00020, ,0001, 26.000 , 26.000 ,<== Ship ,2017/06/09,2017/06/09,YES,2017/05/25, ,L! (F32082) ,rishi.paupiah@accenture.com
3017104C0675 ,0001,5500065922,00030, ,0003, 26.000 , 26.000 ,<== Ship ,2017/06/09,2017/06/09,YES,2017/05/25, ,L! (F32082) ,rishi.paupiah@accenture.com
3017104C0685 ,0001,5500065922,00090, ,0004, 26.000 , 26.000 ,<== Ship ,2017/06/09,2017/06/09,YES,2017/05/25, ,L! (F32082) ,rishi.paupiah@accenture.com
3017104C0695 ,0001,5500065922,00040, ,0002, 26.000 , 26.000 ,<== Ship ,2017/06/09,2017/06/09,YES,2017/05/25, ,L! (F32082) ,rishi.paupiah@accenture.com
3017104C0705 ,0001,5500065922,00050, ,0001, 26.000 , 26.000 ,Not Auth - ASN,2017/06/13,2017/06/13,YES,2017/05/25, ,L1 (F32082) ,rishi.paupiah@accenture.com
3017104C0715 ,0001,5500065922,00140, ,0001, 26.000 , 26.000 ,<== Ship ,2017/06/09,2017/06/09,YES,2017/05/25, ,L! (F32082) ,rishi.paupiah@accenture.com
3017115 ,0001,5500083571,00010, ,0006, 50.000 , 50.000 ,Not Auth - ASN,2017/07/11,2017/07/11,YES,2017/06/28, ,WIP (F32152) ,rishi.paupiah@accenture.com
3018508 ,0017,5500089736,00010, ,0002, 50.000 , 50.000 ,Not Auth - ASN,2017/07/28,2017/07/28,YES, , ,WIP (F32107) ,rishi.paupiah@accenture.com
3020030 ,0001,5500065935,00020, ,0015, 28.000 , 28.000 ,Not Auth - ASN,2017/07/27,2017/07/27,YES, , ,Stock (F31853) ,rishi.paupiah@accenture.com
3020030 ,0017,5500065942,00010, ,0033, 84.000 , 84.000 ,Not Auth - ASN,2017/06/22,2017/06/22,YES, , ,Stock (F31853) ,rishi.paupiah@accenture.com
3020030 ,0017,5500065942,00010, ,0034, 84.000 , 84.000 ,Not Auth - ASN,2017/07/14,2017/07/14,YES, , ,Stock (F31853) ,rishi.paupiah@accenture.com
3021406 ,0001,4502827673,00010, ,0001, 2.000 , 2.000 ,<== Ship ,2017/06/06, ,YES, , ,WIP (F31788) ,rishi.paupiah@accenture.com
3021406 ,0001,4502827673,00010, ,0002, 18.000 , 18.000 ,<== Ship ,2017/06/08,2017/06/12,YES, , , ,rishi.paupiah@accenture.com
3023484 ,0017,5500045528,00010, ,0052, 7.000 , 7.000 ,Not Auth - ASN,2017/07/28,2017/07/28,YES, , ,Stock (F30657) ,rishi.paupiah@accenture.com
3033519CL04 ,0017,4502820238,00010, ,0001, 5.000 , 5.000 ,Not Auth - ASN,2017/06/29,2017/06/29,YES, , ,Stock (F30623) ,rishi.paupiah@accenture.com
3033519CL06 ,0017,4502820264,00010, ,0001, 5.000 , 5.000 ,Not Auth - ASN,2017/08/27,2017/08/27,YES, , ,Stock (F27649-3) ,rishi.paupiah@accenture.com
3039758 ,0001,5500079102,00010, ,0012, 46.000 , 46.000 ,<== Ship ,2017/06/02,2017/06/02,YES, , ,#1032515 ,rishi.paupiah@accenture.com
3039758 ,0001,5500079102,00010, ,0013, 63.000 , 63.000 ,Not Auth - ASN,2017/08/28,2017/08/28,YES, , ,WIP (F31954) ,rishi.paupiah@accenture.com
3042333-01 ,0001,5500089837,00010, ,0001, 25.000 , 25.000 ,Not Auth - ASN,2017/08/01,2017/08/01,YES, , ,Stock (F30594) ,rishi.paupiah@accenture.com
3043040 ,0017,5500045573,00010,K,0014, 10.000 , 10.000 ,Not Auth - ASN,2017/07/17,2017/07/17,YES,2017/05/25, ,WIP (F32154) ,rishi.paupiah@accenture.com
3043345CL23 ,0001,5500075539,00150, ,0002, 62.000 , 62.000 ,Not Auth - ASN,2017/07/12,2017/07/12,YES,2017/05/25, ,WIP (F32208) ,rishi.paupiah@accenture.com
3043345CL68 ,0001,5500075539,00230, ,0015, 34.000 , 34.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES, , ,Stock (F31705) ,rishi.paupiah@accenture.com
3043346CL70 ,0001,5500066255,00230, ,0003, 60.000 , 60.000 ,Not Auth - ASN,2017/08/25, ,NO , , ,L1 (F32210) ,rishi.paupiah@accenture.com
3043933-01 ,0001,5500084669,00010, ,0007, 20.000 , 20.000 ,Not Auth - ASN,2017/06/22,2017/06/22,YES, , ,Stock (F31844) 15 pcs ,rishi.paupiah@accenture.com
3044466-01 ,0001,5500083835,00010, ,0027, 11.000 , 11.000 ,Not Auth - ASN,2017/07/20,2017/07/20,YES, , ,WIP (F31053) ,rishi.paupiah@accenture.com
3044777-01 ,0001,5500065966,00010, ,0023, 196.000 , 196.000 ,Not Auth - ASN,2017/07/08, ,YES, , ,Stock ,rishi.paupiah@accenture.com
3044777-01 ,0001,5500065966,00010, ,0022, 28.000 , 28.000 ,Not Auth - ASN,2017/08/17,2017/08/17,YES, , ,Stock (F31929) ,rishi.paupiah@accenture.com
3044777-01 ,0017,5500065967,00010, ,0125, 364.000 , 364.000 ,<== Ship ,2017/06/08, ,YES,2017/05/25, ,#1032523 ,rishi.paupiah@accenture.com
3044777-01 ,0017,5500065967,00010, ,0130, 84.000 , 84.000 ,Not Auth - ASN,2017/07/06,2017/07/06,YES, , ,WIP (F31930) ,rishi.paupiah@accenture.com
3044777-01 ,0017,5500065967,00010, ,0131, 28.000 , 28.000 ,Not Auth - ASN,2017/07/13,2017/07/13,YES, , ,WIP (F31930) ,rishi.paupiah@accenture.com
3044777-01 ,0017,5500065967,00010, ,0132, 28.000 , 28.000 ,Not Auth - ASN,2017/07/20,2017/07/20,YES, , ,WIP (F31930) ,rishi.paupiah@accenture.com
3044777-01 ,0017,5500065967,00010, ,0134, 28.000 , 28.000 ,Not Auth - ASN,2017/07/24,2017/07/24,YES, , ,WIP (F31930) ,rishi.paupiah@accenture.com
3044777-01 ,0017,5500065967,00010, ,0135, 28.000 , 28.000 ,Not Auth - ASN,2017/07/24,2017/07/24,YES, , ,WIP (F31930) ,rishi.paupiah@accenture.com
3044777-01 ,0017,5500065967,00010, ,0133, 84.000 , 84.000 ,Not Auth - ASN,2017/07/27,2017/07/27,YES, , ,WIP (F31930) ,rishi.paupiah@accenture.com
3044777-01 ,0017,5500065967,00010, ,0136, 84.000 , 84.000 ,Not Auth - ASN,2017/07/27,2017/07/27,YES, , ,WIP (F31930) ,rishi.paupiah@accenture.com
3044777-01 ,0017,5500065967,00010, ,0137, 56.000 , 56.000 ,Not Auth - ASN,2017/07/27,2017/07/27,YES, , ,WIP (F31930) ,rishi.paupiah@accenture.com
3044777-01 ,0017,5500065967,00010, ,0138, 28.000 , 28.000 ,Not Auth - ASN,2017/08/03,2017/08/03,YES, , ,WIP (F31930) ,rishi.paupiah@accenture.com
3044777-01 ,0017,5500065967,00010, ,0139, 112.000 , 112.000 ,Not Auth - ASN,2017/08/10,2017/08/10,YES, , ,WIP (F31931) ,rishi.paupiah@accenture.com
3044777-01 ,0017,5500065967,00010, ,0140, 112.000 , 112.000 ,Not Auth - ASN,2017/08/17,2017/08/17,YES, , ,WIP (F31931) ,rishi.paupiah@accenture.com
3044777-01 ,0017,5500065967,00010, ,0141, 84.000 , 84.000 ,Not Auth - ASN,2017/08/24,2017/08/24,YES, , , ,rishi.paupiah@accenture.com
3044778-01 ,0001,5500065968,00010, ,0032, 56.000 , 56.000 ,Not Auth - ASN,2017/07/11,2017/07/11,YES, , ,WIP (F31734) ,rishi.paupiah@accenture.com
3044778-01 ,0017,5500065969,00010, ,0032, 84.000 , 84.000 ,Not Auth - ASN,2017/06/22,2017/06/22,YES, , ,Stock ,rishi.paupiah@accenture.com
3044778-01 ,0017,5500065969,00010, ,0033, 84.000 , 84.000 ,Not Auth - ASN,2017/06/29,2017/06/29,YES, , ,WIP (F31734) ,rishi.paupiah@accenture.com
3044778-01 ,0017,5500065969,00010, ,0035, 84.000 , 84.000 ,Not Auth - ASN,2017/07/21,2017/07/21,YES, , ,WIP (F31734) ,rishi.paupiah@accenture.com
3044778-01 ,0017,5500065969,00010, ,0037, 280.000 , 280.000 ,Not Auth - ASN,2017/07/28,2017/07/28,YES, , ,WIP (F32105) ,rishi.paupiah@accenture.com
3046133-01C099 ,0001,5500065970,00060, ,0002, 15.000 , 15.000 ,<== Ship ,2017/06/07,2017/06/07,YES,2017/05/25, ,L1 (F32083) ,rishi.paupiah@accenture.com
3046133-01C104 ,0001,5500065970,00160, ,0002, 6.000 , 6.000 ,<== Ship ,2017/06/09,2017/06/09,YES, , ,L1 (F32083) 15pcs min ,rishi.paupiah@accenture.com
3046191-01 ,0001,5500087090,00010, ,0051, 20.000 , 20.000 ,Not Auth - ASN,2017/06/28,2017/06/28,YES, , ,Stock (F31791) ,rishi.paupiah@accenture.com
3046210-01 ,0001,4502533925,00010, ,0011, 13.000 , 13.000 ,Not Auth - ASN,2017/08/21,2017/08/21,YES, , ,Stock (F31266) ,rishi.paupiah@accenture.com
3046284-01C174 ,0001,5500065940,00030, ,0005, 14.000 , 14.000 ,Not Auth - ASN,2017/06/15,2017/06/15,YES,2020/10/23, ,L1 (F32093) ,rishi.paupiah@accenture.com
3046284-01C177 ,0001,5500065940,00070, ,0003, 14.000 , 14.000 ,<== Ship ,2017/06/09,2017/06/09,YES, , ,L1 (F32084 ) ,rishi.paupiah@accenture.com
3046555-01 ,0001,5500084349,00010, ,0243, 80.000 , 80.000 ,Not Auth - ASN,2017/08/14,2017/08/14,YES, , ,WIP (F32189) ,rishi.paupiah@accenture.com
3046720-01 ,0001,5500065973,00010, ,0080, 17.000 , 17.000 ,Not Auth - ASN,2017/08/18,2017/08/18,YES, , ,WIP (F32194) ,rishi.paupiah@accenture.com
3046774-01C103 ,0001,5500065984,00170, ,0002, 14.000 , 14.000 ,<== Ship ,2017/06/09,2017/06/09,YES, , ,L1 (F32085) ,rishi.paupiah@accenture.com
3046774-01C104 ,0001,5500065984,00130, ,0003, 14.000 , 14.000 ,<== Ship ,2017/06/09,2017/06/09,YES, , ,L1 (F32085) ,rishi.paupiah@accenture.com
3047040-01 ,0001,5500086845,00010, ,0028, 10.000 , 10.000 ,Not Auth - ASN,2017/06/14,2017/06/14,YES, , ,Stock (F29568) ,rishi.paupiah@accenture.com
3047040-01 ,0001,5500086845,00010, ,0061, 10.000 , 10.000 ,Not Auth - ASN,2017/08/14,2017/08/14,YES, , ,WIP (F32108) ,rishi.paupiah@accenture.com
3047064-01 ,0017,5500079028,00010, ,0011, 16.000 , 16.000 ,Not Auth - ASN,2017/07/21,2017/07/21,YES, , ,Stock (F31894) ,rishi.paupiah@accenture.com
3047064-01C117 ,0001,5500075534,00220, ,0004, 8.000 , 8.000 ,Not Auth - ASN,2017/07/26,2017/07/26,YES, , ,L1 (F32087) 10 PCS REQ ,rishi.paupiah@accenture.com
3047064-01C121 ,0001,5500075534,00050, ,0006, 18.000 , 18.000 ,Not Auth - ASN,2017/07/26,2017/07/26,YES,2017/05/26, ,L1 (F32087) ,rishi.paupiah@accenture.com
3047565-01 ,0001,5500083573,00010, ,0088, 50.000 , 50.000 ,Not Auth - ASN,2017/06/19,2017/06/19,YES, , ,Stock (F31970) + 15 STOCK ,rishi.paupiah@accenture.com
3048254-01 ,0001,5500073959,00010, ,0015, 55.000 , 55.000 ,Not Auth - ASN,2017/07/13,2017/07/13,YES, , ,Stock (F31564) ,rishi.paupiah@accenture.com
3048269-02 ,0001,5500078237,00010, ,0061, 11.000 , 11.000 ,Not Auth - ASN,2017/07/19,2017/07/19,YES, , ,Stock (F30935) ,rishi.paupiah@accenture.com
3048269-03 ,0001,5500078236,00010, ,0076, 21.000 , 21.000 ,Not Auth - ASN,2017/07/11,2017/07/11,YES, , ,Stock (F31706) ,rishi.paupiah@accenture.com
3048287-01 ,0001,5500088937,00010, ,0083, 20.000 , 20.000 ,Not Auth - ASN,2017/08/03,2017/08/03,YES, , ,Stock + WIP (F31971) ,rishi.paupiah@accenture.com
3048423-01 ,0001,5500074400,00010, ,0068, 22.000 , 22.000 ,Not Auth - ASN,2017/06/22,2017/06/22,YES, , ,WIP (F32023 ; 32024) ,rishi.paupiah@accenture.com
3048423-01 ,0001,5500074400,00010, ,0099, 21.000 , 21.000 ,Not Auth - ASN,2017/07/26,2017/07/26,YES, , ,WIP (F32023) ,rishi.paupiah@accenture.com
3048423-01 ,0001,5500074400,00010, ,0100, 20.000 , 20.000 ,Not Auth - ASN,2017/08/25,2017/08/25,YES, , ,WIP (F32023) ,rishi.paupiah@accenture.com
3048450-01C076 ,0001,5500065986,00010, ,0008, 18.000 , 18.000 ,<== Ship ,2017/06/07,2017/06/07,YES,2020/07/17, ,L1 (F32010) ,rishi.paupiah@accenture.com
3048450-01C077 ,0001,5500065986,00100, ,0003, 18.000 , 18.000 ,Not Auth - ASN,2017/06/16,2017/06/16,YES,2020/07/17, ,L1 (F32010) ,rishi.paupiah@accenture.com
3048706-01 ,0001,5500057526,00010, ,0199, 30.000 , 30.000 ,Not Auth - ASN,2017/07/10,2017/07/10,YES, , ,Stock (F31972) ,rishi.paupiah@accenture.com
3048716-01 ,0001,5500058507,00010, ,0115, 7.000 , 7.000 ,Not Auth - ASN,2017/07/01, ,NO , , ,Stock (F31620-1) ,rishi.paupiah@accenture.com
3048716-01 ,0001,5500058507,00010, ,0216, 52.000 , 52.000 ,Not Auth - ASN,2017/07/24,2017/07/24,YES, , ,WIP (F30521-1) ,rishi.paupiah@accenture.com
3048718-01 ,0001,5500074983,00010, ,0062, 36.000 , 36.000 ,Not Auth - ASN,2017/07/11,2017/07/11,YES, , ,WIP (F31827) ,rishi.paupiah@accenture.com
3049096-01C205 ,0001,5500074173,00070, ,0001, 16.000 , 16.000 ,<== Ship ,2017/05/31,2017/05/31,YES,2017/05/25, ,L1 (F32015) ,rishi.paupiah@accenture.com
3049096-01C206 ,0001,5500074173,00080, ,0001, 16.000 , 16.000 ,<== Ship ,2017/06/05,2017/06/05,YES,2017/05/25, ,L1 (F32015) ,rishi.paupiah@accenture.com
3049096-01C207 ,0001,5500074173,00090, ,0001, 16.000 , 16.000 ,<== Ship ,2017/05/31,2017/05/31,YES,2017/05/25, ,L1 (F32015) ,rishi.paupiah@accenture.com
3049096-01C208 ,0001,5500074173,00100, ,0001, 16.000 , 16.000 ,<== Ship ,2017/06/05,2017/06/05,YES,2017/05/25, ,L1 (F32015) ,rishi.paupiah@accenture.com
3049096-01C209 ,0001,5500074173,00110, ,0001, 16.000 , 16.000 ,<== Ship ,2017/06/05,2017/06/05,YES,2017/05/25, ,L1 (F32015) ,rishi.paupiah@accenture.com
3049096-01C210 ,0001,5500074173,00120, ,0001, 16.000 , 16.000 ,<== Ship ,2017/05/31,2017/05/31,YES,2017/05/25, ,L1 (F32015) ,rishi.paupiah@accenture.com
3049096-01C211 ,0001,5500074173,00130, ,0001, 16.000 , 16.000 ,<== Ship ,2017/06/05,2017/06/05,YES,2017/05/25, ,L1 (F32015) ,rishi.paupiah@accenture.com
3049096-01C212 ,0001,5500074173,00140, ,0001, 16.000 , 16.000 ,<== Ship ,2017/05/31,2017/05/31,YES,2017/05/25, ,L1 (F32015) ,rishi.paupiah@accenture.com
3049096-01C213 ,0001,5500074173,00020, ,0002, 16.000 , 16.000 ,<== Ship ,2017/06/05,2017/06/05,YES,2017/05/26, ,L1 (F32015) ,rishi.paupiah@accenture.com
3049096-01C214 ,0001,5500074173,00030, ,0002, 16.000 , 16.000 ,<== Ship ,2017/06/02,2017/06/02,YES,2017/05/26, ,L1 (F32015) ,rishi.paupiah@accenture.com
3049096-01C215 ,0001,5500066013,00040, ,0003, 16.000 , 16.000 ,<== Ship ,2017/06/05,2017/06/05,YES,2017/05/26, ,L1 (F31960) ,rishi.paupiah@accenture.com
3049096-01C217 ,0001,5500066013,00060, ,0005, 16.000 , 16.000 ,Not Auth - ASN,2017/06/16,2017/06/16,YES,2018/06/27, ,L1 (F32015) ,rishi.paupiah@accenture.com
3049096-01C218 ,0001,5500074173,00040, ,0004, 16.000 , 16.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES,2017/11/24, ,WIP (F32007) ,rishi.paupiah@accenture.com
3049096-01C283 ,0001,5500074173,00150, ,0001, 16.000 , 16.000 ,<== Ship ,2017/05/30, ,NO ,2017/05/19, ,WIP (F32052) ,rishi.paupiah@accenture.com
3052553-01C202 ,0001,5500066338,00090, ,0002, 26.000 , 26.000 ,<== Ship ,2017/06/02,2017/06/02,YES,2017/05/05, ,Stock (F31997) ,rishi.paupiah@accenture.com
3052565-01 ,0001,5500083574,00010, ,0010, 18.000 , 18.000 ,Not Auth - ASN,2017/07/04,2017/07/04,YES,2017/07/24, ,STOCK ,rishi.paupiah@accenture.com
3052567-01 ,0001,5500083821,00010, ,0003, 30.000 , 30.000 ,Not Auth - ASN,2017/06/26,2017/06/26,YES, , ,Stock (F32053) ,rishi.paupiah@accenture.com
3052860-01C273 ,0001,5500066227,00370, ,0001, 22.000 , 22.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES,2017/05/25, ,L1 (F32016) ,rishi.paupiah@accenture.com
3052860-01C274 ,0001,5500066227,00120, ,0002, 22.000 , 22.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES,2017/05/25, ,L1 (F32016) ,rishi.paupiah@accenture.com
3052860-01C276 ,0001,5500066227,00140, ,0002, 22.000 , 22.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES,2017/05/25, ,L1 (F32016) ,rishi.paupiah@accenture.com
3052860-01C277 ,0001,5500066227,00150, ,0003, 22.000 , 22.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES,2017/05/25, ,L1 (F32016) ,rishi.paupiah@accenture.com
3052860-01C278 ,0001,5500066227,00160, ,0003, 22.000 , 22.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES,2017/05/25, ,L1 (F32016) ,rishi.paupiah@accenture.com
3052860-01C279 ,0001,5500066227,00170, ,0003, 22.000 , 22.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES,2017/05/25, ,L1 (F32016) ,rishi.paupiah@accenture.com
3052860-01C280 ,0001,5500066227,00180, ,0002, 22.000 , 22.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES,2017/05/25, ,L1 (F32016) ,rishi.paupiah@accenture.com
3052860-01C281 ,0001,5500066227,00230, ,0002, 22.000 , 22.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES,2017/05/25, ,L1 (F32016) ,rishi.paupiah@accenture.com
3052860-01C282 ,0001,5500066227,00240, ,0001, 22.000 , 22.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES,2017/05/25, ,L1 (F32016) ,rishi.paupiah@accenture.com
3052860-01C283 ,0001,5500066227,00250, ,0001, 22.000 , 22.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES,2017/05/25, ,L1 (F32016) ,rishi.paupiah@accenture.com
3052860-01C284 ,0001,5500066227,00260, ,0002, 22.000 , 22.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES,2017/05/25, ,L1 (F32016) ,rishi.paupiah@accenture.com
3052860-01C299 ,0001,5500066227,00110, ,0002, 22.000 , 22.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES,2017/05/25, ,L1 (F32016) ,rishi.paupiah@accenture.com
3052860-01C300 ,0001,5500066227,00290, ,0002, 22.000 , 22.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES,2017/05/25, ,L1 (F32016) ,rishi.paupiah@accenture.com
3052860-01C302 ,0001,5500066227,00360, ,0003, 22.000 , 22.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES,2017/05/25, ,L1 (F32016) ,rishi.paupiah@accenture.com
3052860-01C303 ,0001,5500066227,00310, ,0004, 22.000 , 22.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES,2017/05/25, ,L1 (F32016) ,rishi.paupiah@accenture.com
3052860-01C305 ,0001,5500066227,00330, ,0004, 22.000 , 22.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES, , ,L1 (F32016) ,rishi.paupiah@accenture.com
3052860-01C306 ,0001,5500066227,00030, ,0006, 22.000 , 22.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES,2016/02/25, ,L1 (F32016) ,rishi.paupiah@accenture.com
3052860-01C307 ,0001,5500066227,00340, ,0003, 22.000 , 22.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES,2017/05/25, ,L1 (F32016) ,rishi.paupiah@accenture.com
3052860-01C308 ,0001,5500066227,00350, ,0005, 22.000 , 22.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES,2017/05/25, ,L1 (F32016) ,rishi.paupiah@accenture.com
3052860-01C309 ,0001,5500066227,00040, ,0002, 22.000 , 22.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES,2017/05/25, ,L1 (F32016) ,rishi.paupiah@accenture.com
3052860-01C310 ,0001,5500066227,00050, ,0004, 22.000 , 22.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES,2017/05/25, ,L1 (F32016) ,rishi.paupiah@accenture.com
3052860-01C311 ,0001,5500066227,00060, ,0002, 22.000 , 22.000 ,Not Auth - ASN,2017/06/27,2017/06/27,YES,2017/05/25, ,L1 (F32016) ,rishi.paupiah@accenture.com
3052860-01C330 ,0001,5500066227,00390, ,0001, 22.000 , 22.000 ,<== Ship ,2017/06/07,2017/06/07,YES,2017/05/25, ,L1 (F32016) ,rishi.paupiah@accenture.com
3053032-01 ,0001,5500084049,00010, ,0002, 20.000 , 20.000 ,<== Ship ,2017/06/05,2017/06/05,YES,2016/12/13, ,Hold (-01) ,rishi.paupiah@accenture.com
3053188-01 ,0001,5500065926,00010, ,0162, 240.000 , 240.000 ,Not Auth - ASN,2017/07/10,2017/07/10,YES, , ,Stock + WIP (F32046) ,rishi.paupiah@accenture.com
